ID Candidato,PI,12,Nota Candidatura,E1,C1,E2,C2,E3,C3,E4,C4,E5,C5
2345,15,15.7,15.35,7110,8011,300,9012,503,9240,604,9147,903,9119
2346,13.4,16.7,15.05,506,9548,3041,9752,3242,9380,7010,9500,1503,9223
2347,16.7,20,18.35,7002,9500,1105,9104,6810,L278,1518,9121,3135,9119
2348,14,19,16.5,3032,8311,3143,9185,3105,L131,1202,9005,400,9740
2349,11.6,17.6,14.6,3101,9084,3117,8015,1501,9257,903,9116,604,9147
2350,12.3,19.1,15.7,7035,L068,201,8509,3062,9898,1502,9754,505,9135
2351,15.6,17,16.3,1503,9113,6810,L282,1103,9086,1000,L147,3131,9563
2352,16.4,15.6,16,3082,9147,1202,9204,903,9224,1518,9096,1105,9123
2353,15.2,14.3,14.75,1000,9381,6810,L281,3153,9628,903,9224,3243,L143
2354,18.7,14.3,16.5,902,9006,1105,9125,1114,9066,1000,9229,1511,9219
2355,13.3,14.2,13.75,501,9448,902,9020,3031,9140,1516,9019,1000,L147
2356,14,17.3,15.65,1506,8413,1105,9089,1000,8183,1104,9081,1103,L227
2357,12.2,15.9,14.05,300,9146,1000,9113,904,9081,3134,9716,150,9219
2358,15.5,16.7,16.1,1105,9104,1306,9219,1000,L188,150,9238,505,9182
2359,15.2,17.2,16.2,1114,9066,3062,9731,400,9740,1517,9081,3142,L130
2360,15,13.5,14.25,300,L223,1506,9139,503,9081,1516,8109,3112,9005
2361,16.2,15.8,16,1504,8358,1501,G008,400,9740,6800,L188,3081,9853
2362,17.2,13.4,15.3,3163,9148,6800,8366,1105,9125,1105,9099,6800,L189
2363,14.5,19.1,16.8,1517,A013,7020,9500,602,9818,1507,9813,201,9204
2364,17.1,14.9,16,1105,L236,1000,9917,3063,9061,3138,8398,3051,9003
2365,18.8,17.5,18.15,300,9853,3118,L052,1507,9554,3117,9889,150,9135
2366,15,16.8,15.9,6800,9157,3105,L131,1518,L221,6800,9119,3153,9629
2367,17.2,17.4,17.3,1000,L188,3117,9058,6810,L282,3092,9128,1106,9494
2368,18.8,13.1,15.95,201,8509,6800,9927,3135,9089,6800,L030,7110,8011
2369,13.7,16.1,14.9,3135,9123,1516,9448,903,9116,3134,9866,1000,9023
2370,18.8,13.1,15.95,3117,9476,1105,L209,3102,L266,507,9026,3134,9053
2371,15.1,13.7,14.4,3134,9058,1516,9023,1103,L227,1506,9182,1514,8411
2372,16.1,14.9,15.5,6800,9098,7220,8152,300,L221,501,9113,300,9204
2373,13.9,12.5,13.2,1504,9078,300,9212,1518,L162,1105,9099,3117,9889
2374,14,13.2,13.6,1105,9540,1513,L040,3062,9774,902,9181,1107,L251
2375,12.9,18.2,15.55,1201,9752,1518,9345,1202,9005,3141,9003,3091,9005
2376,14.9,11.8,13.35,1103,9113,1518,L221,1107,L251,3163,9751,1105,L209
2377,17.4,18.7,18.05,3181,9054,1000,9817,3031,9990,3045,9188,1503,L096
2378,19.7,14.6,17.15,1506,9133,7002,9500,902,9006,903,L167,502,9078
2379,16,16.9,16.45,1110,9708,1203,L209,903,L209,3152,9119,3063,9061
2380,17.4,17.8,17.6,1107,9204,501,9119,3134,9870,400,9219,3164,8464
2381,17.9,17.6,17.75,602,9143,7035,8149,903,9455,903,9096,507,9238
2382,16.6,19.9,18.25,902,9145,3102,9123,1510,9162,1105,L209,1000,9113
2383,16.2,17.9,17.05,300,9099,400,9015,3064,9540,902,9181,1104,9147
2384,17.2,17.1,17.15,6800,9098,1502,9070,3134,9053,6810,L282,3023,9119
2385,16.5,19.4,17.95,3062,9774,1518,L209,3145,L034,3118,9455,6800,9119
2386,14,18.7,16.35,1503,L204,3141,9003,505,9006,3113,9222,1000,9223
2387,15.9,15,15.45,160,9011,902,9023,3021,L157,3182,9994,3103,9007
2388,17.5,15.3,16.4,1109,9026,3101,L099,3123,9130,1110,9708,1519,9098
2389,10.5,15.6,13.05,7035,L068,1114,9066,506,9813,300,9196,502,8067
2390,11.9,18.5,15.2,604,9081,7040,L101,7105,9789,1518,L162,603,9347
2391,13.1,14.2,13.65,3117,9476,3065,L146,3112,9005,3134,9867,503,9240
2392,17.9,15.8,16.85,1114,9066,3163,9087,1510,9841,3131,L272,300,9119
2393,18.6,18,18.3,502,8067,3105,9207,903,L231,3045,9188,1321,9076
2394,13.7,14.9,14.3,3031,8402,7015,9500,3182,9123,3181,9853,300,L209
2395,16.2,13.7,14.95,7110,9996,3105,9087,503,9240,3163,9723,1506,9182
2396,13.7,14.1,13.9,3135,9455,1000,9012,903,9224,300,9252,3143,9152
2397,16.8,13.3,15.05,1110,9847,1504,8358,1501,9071,507,9026,1519,9104
2398,13.1,15.5,14.3,6810,L282,1000,9006,3135,9117,501,9011,7075,9500
2399,16.3,13.8,15.05,1000,9785,1104,9147,7002,9500,1103,9011,3032,8409
2400,16,11.7,13.85,1515,9099,3153,9205,1105,9540,3155,9500,1202,9005
2401,16,16.6,16.3,3011,8005,1104,9081,3102,9104,1107,9182,3139,9164
2402,20,12.2,16.1,1516,9448,300,9041,1109,9026,1202,9219,1506,9139
2403,16.9,14.5,15.7,1503,L214,3033,L260,903,9126,3135,9455,1000,9917
2404,15.7,12.7,14.2,1000,9353,3113,8438,1202,9853,1105,L209,6800,9219
2405,14.9,16.2,15.55,203,9011,1501,9071,3186,9238,1506,9139,1518,9121
2406,12.6,16.9,14.75,3181,9850,1518,L162,903,8036,7210,8141,1516,9448
2407,16.1,14.5,15.3,3042,8323,300,L202,3134,9058,1000,9195,1517,9081
2408,16.5,16.2,16.35,3011,9056,1518,9474,1503,9011,1506,9131,3032,8311
2409,16.1,12.4,14.25,602,9760,602,9104,1517,9081,605,9841,1516,9157
2410,17.7,16.9,17.3,1506,L288,3117,9058,1203,9113,3182,9491,1502,9790
2411,15.2,17.8,16.5,3065,L146,300,9252,7035,L068,3091,9563,1105,L209
2412,16.4,14.1,15.25,1103,9146,7105,9924,902,9240,3014,L135,3162,9473
2413,17.7,13.7,15.7,1201,9086,1504,8358,3139,9164,6800,9927,3063,9722
2414,12.8,16.5,14.65,3063,8519,1516,9157,7110,9875,1105,9104,3151,9853
2415,14.4,14.9,14.65,1516,9448,7110,9177,507,9219,501,9011,1111,9707
2416,14.5,14.8,14.65,7230,L066,902,9020,3161,9016,902,9020,3117,9476
2417,14.9,13.4,14.15,1506,9182,1000,9012,1000,9104,6800,8109,903,9348
2418,15.4,14,14.7,3163,9147,1518,9121,506,9548,501,9891,602,9003
2419,15.9,16.7,16.3,300,L254,3181,9084,3011,9140,3138,9045,1204,9554
2420,14.5,16.4,15.45,1103,9223,3135,9104,1105,9123,501,9125,203,9016
2421,17.3,11.2,14.25,3164,9498,504,9819,3181,9054,3092,9056,201,L252
2422,14.9,16.7,15.8,7210,L068,1517,9147,7230,9861,400,9025,1306,9720
2423,16.3,15.4,15.85,902,9182,1107,9197,1000,9146,3033,L260,1519,9104
2424,16.5,12.4,14.45,7110,9183,1103,9086,3112,9853,150,9240,6800,9189
2425,17.4,16.9,17.15,3103,L257,3118,9109,3064,9105,1309,8083,7210,L067
2426,14.2,13.1,13.65,400,9020,906,L188,1000,9113,1510,9707,7220,9861
2427,18.6,16.1,17.35,1203,9113,7210,8149,602,9818,3055,9725,1501,9257
2428,15.1,19.1,17.1,3163,9148,1201,9086,1503,9381,3063,9061,1107,9139
2429,16.5,17.1,16.8,1503,L096,3014,L135,3134,9866,3331,9213,1504,9078
2430,12.6,12.9,12.75,501,9113,1000,9015,3112,9876,3012,L194,3182,9109
2431,17.1,16,16.55,1000,9397,400,9020,1503,L204,6810,L282,1506,9182
2432,16.3,15.9,16.1,3135,9123,1515,9129,1518,L209,7230,9890,903,L167
2433,17,15.5,16.25,7001,9500,602,9818,603,9257,3143,9152,906,L188
2434,14.1,12.9,13.5,1504,8358,3023,8437,1107,9240,3152,9862,6810,L282
2435,14,16.8,15.4,507,9026,1000,9023,201,9204,7065,9500,3155,9504
2436,16.6,15.6,16.1,1516,9238,901,9813,203,9003,3065,9058,3022,9853
2437,15.4,16.4,15.9,902,9006,3185,9087,1516,9238,150,9853,3117,9476
2438,18.1,15.4,16.75,7015,9504,3152,9862,1105,9540,904,9081,1516,9023
2439,16.3,19.1,17.7,1103,L227,1000,9113,1502,9754,3011,9140,3012,L194
2440,20,15.3,17.65,400,9147,901,9813,6800,9119,1000,L229,3033,9873
2441,14.1,15.8,14.95,604,8251,1514,8411,604,9219,7075,9500,3134,9870
2442,17.6,12.3,14.95,3063,9061,3101,L099,400,9219,3135,9123,1107,9182
2443,16.3,12.2,14.25,7220,9861,1502,L010,3118,9109,3043,9112,1507,9813
2444,18.6,14.6,16.6,1105,9099,3145,9763,604,9853,1510,9162,6800,9257
2445,15.8,16.1,15.95,3095,L061,1000,9056,3135,9110,1503,9113,3182,9123
2446,16.5,12.5,14.5,3062,9898,3182,9152,3134,9867,506,9813,1308,9081
2447,18.7,15.7,17.2,1503,9212,6800,9119,3034,9173,1105,9125,901,9554
2448,14.5,14.7,14.6,7230,8138,3135,9110,7005,9500,150,L041,1000,9134
2449,18.8,17.3,18.05,903,9116,3101,L099,902,9917,6810,L282,6800,9119
2450,16.2,15.7,15.95,300,9196,3123,9130,1518,L209,901,9554,6800,9098
2451,16.5,14,15.25,1105,L209,3243,L211,604,9219,1000,L229,3151,9563
2452,18.3,16.4,17.35,1105,9104,3153,9205,1503,9113,507,9026,602,9209
2453,13.5,17.5,15.5,3142,L179,1306,9196,1518,L221,1103,9011,1110,9708
2454,15.6,15.9,15.75,3139,9164,7110,9163,901,9554,1110,9813,3112,9853
2455,10,14.9,12.45,1000,9081,904,9081,3042,9563,1308,9081,501,L285
2456,15.1,14.8,14.95,3012,L194,3012,L194,3051,9003,3117,8015,1506,9204
2457,11.6,17.6,14.6,300,9002,1107,L251,1000,9243,1107,L251,1000,9209
2458,16.2,16.7,16.45,400,9025,3135,9125,3135,9110,7035,9500,903,9348
2459,18.9,13.4,16.15,1000,9229,902,8109,507,9238,1110,9847,5402,8399
2460,19.5,17.6,18.55,1000,9688,3091,9563,3181,9084,1105,L209,903,L167
2461,17.4,14.4,15.9,7230,9504,903,L231,3331,L071,1104,9081,300,9041
2462,16.7,18,17.35,1108,9813,1105,9123,6800,9147,3101,L099,3105,9207
2463,16.4,14.9,15.65,501,9125,1516,8111,5402,9070,3082,9205,1519,9121
2464,17,17.4,17.2,503,9081,1510,9068,1203,9113,604,9229,3043,9056
2465,14.9,19,16.95,503,9240,3145,L008,3063,9152,3092,9147,3242,9112
2466,17.3,17.1,17.2,3041,9752,3134,9053,3092,9157,3062,9054,3113,8439
2467,14.8,14.2,14.5,3118,9109,150,9135,1107,9040,3053,9111,3053,9111
2468,16.7,18.5,17.6,3105,9207,906,8259,3061,9673,3151,9005,3138,L030
2469,15.7,13.6,14.65,1204,9554,1108,9813,1000,9205,201,9817,1110,9813
2470,14.7,19.4,17.05,3012,8405,7045,8149,201,8509,1503,9223,3055,9725
2471,15.9,13,14.45,1103,9086,300,L209,7055,9556,1111,9707,7002,9500
2472,17.3,15.6,16.45,6800,9147,7015,L068,1000,9209,1511,9219,400,9147
2473,14.9,14.9,14.9,6800,9927,3012,L194,7230,9890,1105,9125,1510,9068
2474,17.6,15.4,16.5,3062,9254,903,9224,502,8067,3033,9470,300,9252
2475,17.9,15.5,16.7,1107,L251,1103,L227,7230,L067,3045,9205,906,8259
2476,17.8,16.7,17.25,300,9194,3122,9147,6810,L282,1518,L209,902,9917
2477,16.3,17,16.65,7045,9504,3186,9179,1510,9162,1000,9123,1103,9385
2478,15.8,18.2,17,1000,9397,1516,9023,1507,9554,1518,9257,3061,L015
2479,15,11.3,13.15,903,L231,1107,9143,1000,9785,1107,L251,1203,9119
2480,11.9,17.5,14.7,206,9351,1502,9070,1517,9081,1103,L227,7110,9217
2481,15.2,13.5,14.35,902,9252,1203,9104,7230,9504,1518,9455,1103,9113
2482,17,16.8,16.9,3031,L140,901,9554,3134,L070,3045,9188,300,L209
2483,16.2,15.5,15.85,3162,9853,3134,9058,3186,L116,7020,L068,505,9182
2484,12.6,14.6,13.6,3118,9123,3112,9005,1204,9554,3033,L260,3061,L024
2485,15.7,13.7,14.7,3062,9254,3063,8029,503,9240,6810,L282,903,L231
2486,15,19.8,17.4,1507,9554,1507,9813,1308,9081,3064,9105,3145,L008
2487,13.4,16.5,14.95,1504,8358,3121,8014,1113,9548,3042,8323,3139,9921
2488,17.8,15.3,16.55,3034,8341,902,9182,3032,8311,3181,9850,1308,9147
2489,11.1,16.3,13.7,3012,L194,1105,9125,3121,8014,903,L231,3043,A004
2490,19.4,15.2,17.3,1510,9162,6800,9019,1518,9455,3062,9731,3135,9117
2491,15.1,14.9,15,902,9182,3143,9498,1503,L214,1518,9257,3181,9347
2492,14.4,15.2,14.8,7110,9177,3152,L069,1518,9455,7002,9500,1202,9238
2493,14.1,14.5,14.3,400,9048,3153,9205,400,L042,1516,9157,3153,8111
2494,18,17,17.5,1000,L188,3102,9991,400,9147,1507,9813,3154,L100
2495,16.9,16.3,16.6,1516,9157,1517,9081,7230,9504,501,9455,1518,9455
2496,13.6,18.8,16.2,503,9240,1103,9113,3043,9125,1000,9141,1506,9914
2497,13.3,18,15.65,507,9238,1506,9133,1000,9205,602,9104,3153,9993
2498,12.4,17.1,14.75,1202,9005,502,9078,1105,9125,6800,9448,1503,9015
2499,15.9,12.5,14.2,604,9254,3153,9157,1000,9113,1000,9205,1516,9448
2500,16.3,14.5,15.4,1503,9209,1307,9107,3134,8005,1103,L096,1110,9708
2501,16.7,14.3,15.5,1107,9040,1503,9209,300,9015,1518,L162,1107,9040
2502,13.9,15.8,14.85,1202,9238,1000,9147,3054,9147,300,9196,1309,9011
2503,19.1,17.9,18.5,3135,9110,1518,9099,3087,9254,1111,9707,502,8067
2504,17.3,12.9,15.1,1202,9081,3122,9119,7005,9500,1501,G008,7045,9504
2505,16.6,19,17.8,1202,9204,3061,9016,3242,9119,7035,9504,3152,9862
2506,12.5,15.4,13.95,1110,9847,204,9081,902,9182,3102,9147,3055,9726
2507,13.7,17.3,15.5,3103,L127,1107,9139,1501,9071,1000,9455,1503,9119
2508,13.2,14.5,13.85,3012,L194,1204,9707,3101,9084,3062,9774,903,9123
2509,12.4,14.1,13.25,150,L041,1203,9123,602,9119,903,9455,7220,8152
2510,16.7,16.3,16.5,1308,9853,3092,9147,3131,9084,1518,L233,7055,9556
2511,14.9,14.7,14.8,1105,9104,503,9081,1518,9257,1516,9002,3082,9173
2512,18.5,14,16.25,1107,L251,6800,9119,3182,9254,902,9252,1506,L097
2513,17.5,17.9,17.7,6800,9119,1507,9554,3063,9722,300,9015,3102,9123
2514,14.7,18,16.35,3152,9119,300,9104,400,9740,507,9026,3031,9994
2515,17.5,14.9,16.2,1105,9104,3123,9003,902,9448,5402,9007,3013,9500
2516,15.4,16.4,15.9,3117,9889,501,8408,3062,8342,3182,9152,1000,9113
2517,17.6,13.8,15.7,501,9448,3145,L008,1110,9813,604,L173,6810,L282
2518,18.3,15.4,16.85,501,9123,501,9011,501,9223,300,9119,3063,8519
2519,16.1,14.1,15.1,1517,9210,3134,9053,901,9554,300,9119,903,9123
2520,15.9,15.7,15.8,3101,9492,1109,9026,1103,9141,3042,9853,1308,9736
2521,17.5,15.8,16.65,7230,9861,1308,9147,3164,9664,904,9081,7045,9890
2522,17.7,16.7,17.2,7093,9500,3118,9089,507,9026,3102,9205,1105,9104
2523,18.6,13.9,16.25,400,9240,1110,9708,903,9119,1204,9841,507,9238
2524,18.9,17,17.95,502,8067,1506,9133,1518,9099,1000,9205,1000,9113
2525,15.9,18.9,17.4,1104,9081,3242,9112,903,9224,204,9240,1502,8399
2526,13.2,17.1,15.15,1515,9099,1105,L236,1105,9099,1516,8109,1105,9104
2527,16.1,13.6,14.85,1201,9129,7020,L068,1506,9252,140,8031,3162,9473
2528,18.3,16.8,17.55,1504,8358,7075,9500,3102,L266,903,9224,1511,9219
2529,16.9,17,16.95,903,L209,7001,9500,300,9853,503,9081,7002,9500
2530,12.5,17.8,15.15,903,9123,506,9548,1518,9096,502,8067,1105,L236
2531,17.5,17,17.25,7001,9500,203,9016,6800,9098,3062,9254,1519,9912
2532,15.7,17.8,16.75,501,8408,400,9119,7230,8143,3118,L052,6800,L030
2533,16.4,14.3,15.35,1000,L229,1204,9761,902,9046,1202,9023,3102,9886
2534,16.3,14.5,15.4,1504,9078,505,9182,1000,9019,3163,9147,1517,9210
2535,15.2,17.5,16.35,3135,9110,1108,9813,300,L223,400,9240,501,9455
2536,17.1,18.8,17.95,3113,8439,1518,L239,400,9074,7105,9745,7001,9500
2537,14.7,13.6,14.15,903,L231,1517,A006,1501,9071,7045,9504,1103,L227
2538,15.8,15.9,15.85,1104,9081,3061,9016,170,9147,3103,8525,3138,9045
2539,15.2,16.7,15.95,506,9548,502,9078,3145,9763,1507,9554,3102,9112
2540,17.7,14.3,16,300,9002,6800,9189,3042,9563,1000,9056,1105,L209
2541,17.1,17.6,17.35,1508,9791,7045,8149,3143,9152,1000,9381,505,8393
2542,15.1,16.7,15.9,501,9119,1502,8399,3164,9498,7092,9500,1101,9554
2543,19.4,18.1,18.75,3062,9894,3042,9853,1501,9257,3012,L140,506,9548
2544,13.4,17.6,15.5,1107,9139,6800,9019,1101,9554,1110,9847,400,9205
2545,12.2,16.8,14.5,300,9204,3101,L099,1000,9688,201,8509,3062,8114
2546,17.7,17.5,17.6,1105,L209,1507,9554,1101,9554,3118,9455,1203,L253
2547,18.1,13.9,16,1506,9131,1202,9219,3102,9147,3135,9119,3122,9119
2548,19.5,17.4,18.45,1000,9223,903,9126,3045,9213,1114,9066,902,9240
2549,15.4,17.2,16.3,1105,L236,400,9205,1000,L215,1000,9123,1506,L097
2550,20,16.6,18.3,7035,L068,3138,9045,7005,9500,3145,L008,1502,L010
2551,12.1,13.2,12.65,1202,9147,1204,9554,505,9143,1309,9011,1517,A001
2552,15,14.5,14.75,1106,9494,3062,9894,3121,9853,1107,9139,1104,9081
2553,15.8,15.6,15.7,3152,9119,1110,9708,1000,9081,902,9023,3022,9238
2554,11.5,16.8,14.15,1506,L097,201,9817,3122,9070,1518,9345,3092,9157
2555,18.2,17.4,17.8,1506,L097,1109,9026,3153,9205,300,L217,1306,9196
2556,19.6,15.1,17.35,3023,9152,501,L192,3134,9716,903,9116,3062,9774
2557,18.5,15.1,16.8,501,9011,3103,9074,3105,L131,204,9152,7220,9549
2558,17.2,19.6,18.4,903,9116,150,9240,602,L090,7020,L068,507,9219
2559,17.4,20,18.7,300,9069,1103,9086,1507,9554,1109,9219,604,9229
2560,12.4,15.4,13.9,1517,9210,1516,9157,1107,9181,1000,9223,1203,L253
2561,13.8,17.2,15.5,901,9554,400,9071,1518,9345,1503,9212,1519,9912
2562,15.5,16.3,15.9,300,9147,300,9016,3134,9053,1105,9099,1516,9448
2563,16.3,14.4,15.35,1510,9068,1103,9011,7210,9861,7220,L161,901,9554
2564,17.9,16.9,17.4,1507,9554,1107,9694,1000,9081,1204,9554,3055,9725
2565,16.3,16,16.15,3134,9053,902,9040,1000,L188,6800,9019,3062,9731
2566,16.5,18.6,17.55,3014,L135,902,9023,1000,8183,3182,9152,1518,9345
2567,15.9,12.7,14.3,3182,9994,1518,L209,6800,9240,903,9116,3131,9563
2568,15.2,19.1,17.15,7210,L066,3082,9205,3143,9498,3064,9119,3087,9148
2569,14.3,15.1,14.7,3131,8264,7105,9745,1103,L227,1000,9123,904,9081
2570,12.7,16.8,14.75,1107,9197,1516,8364,3163,9123,3135,9110,507,9026
2571,15.3,20,17.65,1518,9123,3117,9889,3163,9119,1000,9012,1000,9455
2572,17.1,16.4,16.75,1506,9181,3091,9563,1113,9548,501,L192,902,9240
2573,14.5,18.8,16.65,3063,9152,1110,9847,5402,8399,400,9048,1518,9345
2574,16,14.3,15.15,1105,9104,904,9081,3045,9188,3082,9173,1518,L221
2575,16.6,13.1,14.85,3135,9098,6800,9927,1000,9023,7045,9504,1000,9229
2576,20,17.9,18.95,503,9147,1107,9197,6810,L282,1516,9448,1107,9006
2577,15.4,14.1,14.75,400,9351,1000,9056,1504,8358,1203,9119,3118,9109
2578,14.5,18.5,16.5,1510,9162,3117,8015,3012,8405,3052,9485,3062,9853
2579,14.7,15.6,15.15,903,8036,3064,L209,1506,9139,1515,9099,505,L109
2580,15.8,20,17.9,1000,9119,1309,8083,1000,9257,3118,L085,507,9026
2581,15.4,15.9,15.65,902,9917,3117,9476,300,9104,3065,9147,1503,L214
2582,12,17.7,14.85,1518,L221,1103,L096,1308,9853,400,9835,7045,8149
2583,16.1,13.8,14.95,901,9554,3135,9110,3012,L021,1000,9195,1110,9708
2584,15.2,17,16.1,1518,9345,3031,9869,1000,9098,150,L041,505,9132
2585,17.6,16.3,16.95,3032,8417,1516,9448,501,9448,300,9002,7001,9500
2586,11.3,14.3,12.8,201,9821,1518,L221,3153,8111,1107,9204,3065,9205
2587,14.7,14.7,14.7,3062,L095,203,9003,400,9015,3022,9853,3105,9013
2588,17.5,20,18.75,150,9652,1506,8413,1107,9694,3163,9123,3134,9053
2589,14.2,15.8,15,1517,A006,1000,9455,1105,L236,1202,9023,3012,L194
2590,16.8,16.6,16.7,3063,8029,3118,9121,502,9078,3011,9205,7065,9500
2591,15,16.5,15.75,1507,9554,501,9455,1516,9023,1103,9223,501,9141
2592,15.8,16.2,16,1000,9012,3151,9633,1201,9086,3091,9005,1105,9125
2593,15.8,13.7,14.75,3023,9242,3042,9084,3242,9119,1502,L010,1202,9853
2594,12.9,18.6,15.75,506,9548,904,9147,1510,9707,6800,8109,902,9182
2595,15,18,16.5,505,9143,3164,9664,3118,9121,3102,9991,502,8067
2596,18.9,13.8,16.35,903,9116,602,9016,1114,9066,204,9081,1107,L251
2597,15.8,16,15.9,3143,9152,1103,9113,3105,L131,3091,9005,3134,9053
2598,16,16.3,16.15,1518,L209,3112,9005,3032,8409,1501,9071,3186,9179
2599,14.8,17.7,16.25,1104,9147,906,9155,1107,9197,1518,9345,1107,L251
2600,20,18.8,19.4,1518,L209,3135,9117,604,9229,1506,8104,1105,L209
2601,18.4,19.4,18.9,1518,L162,901,9554,3139,9921,1204,9540,1000,9104
2602,13.5,17.2,15.35,6810,L282,1503,9385,1516,9157,3118,9455,1518,9099
2603,16.7,15.1,15.9,1000,9229,6810,L282,501,9146,1516,9157,1201,9752
2604,15,15.6,15.3,507,9238,503,9081,203,9011,3081,9563,1202,9254
2605,15.9,16,15.95,1000,9023,7045,9504,3051,L093,3042,8323,1000,L112
2606,18,17,17.5,1506,9182,1507,9554,1513,L040,204,9081,204,9081
2607,16.9,13.5,15.2,3043,9125,3041,L029,7230,L101,3105,9848,3083,L269
2608,15.5,16.4,15.95,7105,9789,1104,9081,1000,9134,3062,L095,3031,9152
2609,16.2,16.2,16.2,3122,L033,1000,9192,6800,L030,300,9002,507,9238
2610,16.4,11,13.7,505,9779,602,8262,1000,9098,901,9554,903,L231
2611,14.1,12.1,13.1,1518,L221,1107,9192,604,9229,1000,9853,903,9348
2612,15.2,16,15.6,3103,9457,3182,9152,1110,9813,1518,L239,1105,9099
2613,16.9,13.5,15.2,3041,L029,1518,9121,1203,L209,7080,9500,150,L041
2614,15.5,14.2,14.85,3118,9109,1107,9040,3092,9147,3013,9890,3101,9084
2615,17,14.6,15.8,1518,L162,906,8259,1103,9385,7015,9833,300,9012
2616,14.2,16.8,15.5,903,9113,6810,L282,1107,L251,1103,9146,1104,9081
2617,14.5,11.7,13.1,1503,9011,3134,9053,903,9116,3065,9147,1105,9540
2618,16.1,18.4,17.25,604,9219,300,9113,300,L223,7040,9549,501,9448
2619,16.1,14.7,15.4,1502,8399,506,9548,3062,9675,1503,L214,6800,L030
2620,13.5,18.4,15.95,3138,9119,1107,9006,7020,L068,7110,9996,3182,9109
2621,15.9,12.1,14,503,9240,6810,L282,1508,9548,604,9853,7110,9076
2622,14,16.1,15.05,3138,9045,1105,9104,3051,9003,1502,9754,1503,L096
2623,17.4,15.2,16.3,300,9119,160,8083,7055,9556,1202,9853,3101,9492
2624,20,13.1,16.55,3064,L104,1518,9123,3143,9185,1105,9089,903,9096
2625,16.2,15.2,15.7,507,9026,503,9240,400,9075,501,9448,300,9002
2626,16.2,16.6,16.4,6800,L030,903,L231,3135,9117,3062,9675,1501,9069
2627,14.6,15.8,15.2,1518,9345,1000,9917,505,L109,3105,9178,7230,L136
2628,12.4,17.7,15.05,7002,9500,3134,9867,7075,9500,3145,L008,6810,L282
2629,14,14.2,14.1,3042,8323,3135,9104,6810,L282,1203,9089,903,8036
2630,14.8,11.7,13.25,505,9773,1103,L227,1504,8358,903,9015,1000,9785
2631,15,16.7,15.85,906,8259,3165,9731,1203,L193,1110,9813,6800,9019
2632,16.6,13.1,14.85,502,8067,1108,9813,602,9003,300,9002,3064,L155
2633,12.9,15,13.95,160,9185,1503,9141,1202,9204,7040,9549,505,9182
2634,14.2,15.6,14.9,604,9026,506,9548,1000,9123,400,9918,3064,9089
2635,15.3,16.1,15.7,1516,9448,1000,9209,1515,9087,3032,8311,501,9141
2636,10.6,15.3,12.95,1103,9011,1107,9023,3118,9121,604,9081,1107,L251
2637,12.7,18.3,15.5,3117,9870,3063,9061,3182,9994,1516,9238,1107,L251
2638,17,15.9,16.45,1502,L010,1518,9455,3139,8442,1105,9104,903,9116
2639,17.1,17.5,17.3,300,9194,1504,9078,1000,L147,3117,9242,3064,9105
2640,15.3,16.4,15.85,400,9240,1103,9086,3131,9084,502,9078,1107,9181
2641,14.8,16,15.4,506,9548,3062,9054,3013,L066,7105,9789,300,9119
2642,14.9,16.4,15.65,6810,L282,3022,9010,505,9773,7020,L068,3022,9010
2643,20,16.2,18.1,300,9223,1503,9381,3082,9148,1504,8358,7002,9500
2644,16.8,13.9,15.35,1507,9554,1105,L236,1114,9066,3023,9994,1202,9254
2645,18.2,13.5,15.85,1518,L162,1105,9540,1518,9121,1519,9098,1103,9385
2646,16,14.6,15.3,3113,9010,1517,9147,902,9046,3102,9123,1000,9078
2647,16.6,11.9,14.25,1105,9125,6800,9147,3042,8323,3012,L194,1504,9078
2648,13.6,18.8,16.2,3151,9005,400,9351,300,9012,1516,8364,3152,9092
2649,15.1,13.5,14.3,300,9081,6800,9219,1501,9071,1000,9119,300,9141
2650,14.7,17,15.85,3064,9089,7035,8149,1109,9026,3033,L260,1105,9123
2651,15,13.9,14.45,1000,9089,400,9104,1107,9006,1307,9107,1516,9019
2652,16.4,14.6,15.5,903,9119,1516,9448,3134,8005,400,9075,3135,9119
2653,19.6,19.8,19.7,1107,9182,1510,9841,1000,9134,1000,9023,6810,L282
2654,16.4,19.4,17.9,7230,9861,1107,L251,1515,9099,3105,9178,1507,9554
2655,19.6,15.6,17.6,502,9078,3062,8093,1202,9147,3102,L266,1204,9841
2656,13.1,14.5,13.8,3103,9457,1203,9089,502,8067,300,9096,3011,9140
2657,17,18.3,17.65,1516,8363,3117,9870,7110,9163,1108,9813,1000,8494
2658,17.9,19.9,18.9,1501,9071,1105,L236,3105,L131,1503,9141,3031,9994
2659,16.9,18.5,17.7,1510,9841,1202,9147,605,9707,3102,9112,3112,9005
2660,17.5,11.7,14.6,1107,L251,3181,9850,3112,9005,3113,9191,1103,9209
2661,20,16.9,18.45,1518,9345,507,9219,1518,9121,1516,8363,506,9813
2662,15.2,17.7,16.45,904,9081,505,L109,7001,9500,1506,9139,605,L256
2663,16.8,14.6,15.7,1503,9141,904,9081,3101,9492,1516,8111,1516,9002
2664,19.4,17.8,18.6,7230,9890,3043,A004,1506,9135,1506,9182,1000,9056
2665,17.9,14.5,16.2,902,9240,1103,L096,503,9229,3138,L030,501,9119
2666,14.5,13.4,13.95,7035,L068,6810,L279,1516,9157,6810,L274,1502,9754
