ID Candidato,PI,12,Nota Candidatura,Curso 1,,Curso 2,,Curso 3,,Curso 4,,Curso 5,
7219,19,16.2,17.6,300,9016,3138,9119,1516,9229,,,,
7220,14,16.3,15.15,3055,L158,1517,9081,501,8408,,,,
7221,17.2,19.8,18.5,1506,9204,1508,9791,1000,9006,1000,9104,300,9146
7222,15.4,16,15.7,3135,9455,903,L231,3064,9455,3102,9242,300,9147
7223,19.3,14.6,16.95,3182,8517,3011,8005,7220,9549,1103,9011,,
7224,12.6,14.3,13.45,1507,9554,3081,8337,1513,L040,,,,
7225,14.5,13.1,13.8,300,9012,7035,9504,1510,9707,1504,9078,,
7226,15.9,17.5,16.7,1516,9448,1506,8413,1000,8183,903,9089,,
7227,15.6,13.7,14.65,7110,9183,3182,9254,1107,9143,400,9219,1503,9223
7228,15.9,12.7,14.3,1000,9096,1516,9448,,,,,,
7229,15.1,15.9,15.5,1105,9540,3095,L061,3135,9455,,,,
7230,12.3,16.4,14.35,7020,9504,505,9773,,,,,,
7231,16.4,16.8,16.6,1203,9113,3032,9112,3064,9455,300,9099,3105,9207
7232,17.6,12.5,15.05,7210,8149,1502,L010,3062,L095,3117,8015,,
7233,19.5,12.7,16.1,604,L173,602,L090,3152,9112,300,9012,,
7234,17.5,13.9,15.7,3102,9205,3113,9222,1506,9182,1000,9023,,
7235,16.3,13.8,15.05,1510,9841,1000,9146,,,,,,
7236,18.2,17,17.6,3113,9010,7220,9504,3181,9054,,,,
7237,19.7,16.1,17.9,7005,9500,400,9104,7210,9861,300,9123,,
7238,14.2,20,17.1,1104,9081,3103,9243,602,9760,902,9182,,
7239,16.8,19,17.9,1518,L162,505,9006,3081,8337,1515,9087,,
7240,15.1,18.2,16.65,5402,9070,1503,9146,1516,9157,,,,
7241,15.2,12.4,13.8,1510,9841,3118,9109,902,9006,7065,9500,,
7242,16.8,18.9,17.85,1110,9813,1000,L188,1308,9853,501,9011,,
7243,18,16.2,17.1,7110,9177,7075,9500,901,9554,,,,
7244,18.3,17.5,17.9,3103,9007,602,9209,911,9078,,,,
7245,18.7,17.6,18.15,1114,9066,7002,9500,1105,L209,1518,9123,,
7246,18.3,19.6,18.95,3142,L179,1107,9240,501,9223,604,9240,,
7247,14.1,20,17.05,3113,9231,300,9196,3045,9188,505,9135,3143,9994
7248,16.9,20,18.45,3065,L146,3131,8264,1321,9076,3011,9056,1104,9081
7249,16.5,19.7,18.1,501,9099,1508,9556,3105,9013,,,,
7250,14,15.1,14.55,3064,9105,3142,L130,400,9257,400,8184,,
7251,15,17.3,16.15,3131,9878,1110,9708,1518,9099,3331,9069,,
7252,15.3,13.6,14.45,7065,9500,1000,9146,150,9181,,,,
7253,15.8,17.7,16.75,1111,9707,7002,9500,,,,,,
7254,18.7,16.8,17.75,3118,9108,1105,L236,904,9081,3135,9123,1000,9205
7255,15.1,13.6,14.35,7110,9995,3031,9990,300,L223,,,,
7256,17.4,16,16.7,3064,9770,400,9240,3139,9921,,,,
7257,14.1,15.9,15,3121,9084,1000,9056,1514,8411,3102,9123,7001,9500
7258,17.2,17.1,17.15,3118,9089,3131,8264,901,9554,,,,
7259,14.1,18.2,16.15,1504,9078,1000,9243,3135,9117,,,,
7260,16.2,18.4,17.3,7110,9163,150,L041,,,,,,
7261,15.4,15.9,15.65,903,9116,503,9240,3117,8015,,,,
7262,15.4,13.9,14.65,3011,9888,903,9089,,,,,,
7263,15.2,15.7,15.45,3152,L124,1107,9204,3186,9179,,,,
7264,16.1,16.6,16.35,7035,9504,6810,L278,904,9081,3045,9213,1104,9147
7265,18.6,16.4,17.5,3152,L069,3033,L260,1105,9104,,,,
7266,17.9,16.9,17.4,602,L090,300,9196,203,8258,6810,L276,7230,8143
7267,16.7,15.5,16.1,201,9204,1103,9011,3142,L179,300,9113,,
7268,18.9,16.2,17.55,3045,9213,3153,9993,1503,9146,1506,8104,,
7269,17.3,15.1,16.2,3139,9921,1503,L214,1503,9113,,,,
7270,18.6,18,18.3,3105,9087,400,9225,,,,,,
7271,16.9,14.6,15.75,300,9252,902,9020,,,,,,
7272,18.8,14.7,16.75,7110,9183,1504,8358,1516,8364,,,,
7273,14.8,16.2,15.5,1307,9107,1507,9554,1510,9162,1204,9012,,
7274,14.6,16.1,15.35,6800,9927,1519,9098,504,9832,903,9116,,
7275,18.8,16.7,17.75,3141,8419,400,9240,,,,,,
7276,13.2,16.7,14.95,7220,8149,3243,L211,300,L209,,,,
7277,14.6,15.2,14.9,3113,9191,300,L209,501,8408,1507,9554,1202,9254
7278,12.6,17.9,15.25,3134,L070,1504,8358,204,9152,,,,
7279,17,14.8,15.9,3186,9168,1105,L209,7110,9177,3062,8093,903,L167
7280,14.8,17.3,16.05,3083,L209,7105,9745,1502,L010,1503,9015,,
7281,17.1,15.5,16.3,150,9181,3134,9009,3135,9119,3135,9117,,
7282,17,16.3,16.65,503,9240,3331,L071,7001,9500,7230,8138,,
7283,18.8,18.9,18.85,1502,9790,1105,L209,300,9011,3034,8341,,
7284,14.4,15.9,15.15,1510,9841,903,L231,3042,9853,507,9026,,
7285,15,14,14.5,3051,L093,3052,9485,604,9240,3163,9087,,
7286,13,15.7,14.35,7015,L068,6810,L276,,,,,,
7287,13.9,14,13.95,1307,L208,503,9229,,,,,,
7288,18.2,17.2,17.7,1502,9790,7002,9500,,,,,,
7289,17.1,15.6,16.35,3103,9457,501,9455,,,,,,
7290,16,12.9,14.45,3241,9056,1000,9243,903,9119,,,,
7291,15.3,17.2,16.25,3143,9156,1504,8358,3182,9152,1000,9012,,
7292,16.3,14.8,15.55,1105,L236,3103,8525,300,9096,1204,9554,,
7293,13.6,18.3,15.95,1104,9147,3331,9069,3139,9921,3062,9254,,
7294,13.7,18.5,16.1,1105,9540,1000,9785,501,9448,,,,
7295,18.6,16.3,17.45,3138,L091,1109,9026,400,8184,3055,9725,3113,8439
7296,15.9,15.2,15.55,1000,9113,1107,L251,1502,9070,,,,
7297,17.3,15.6,16.45,3102,9112,3053,L275,3141,L259,,,,
7298,18.4,17,17.7,203,9011,3105,8514,902,9145,3118,9455,,
7299,17.7,14.6,16.15,1504,9078,1107,9006,903,9104,1516,8109,,
7300,13.7,15.4,14.55,1110,9847,1000,8494,1503,L214,902,9145,,
7301,19.4,18.5,18.95,3135,9455,3081,9853,3118,9121,,,,
7302,16,12.3,14.15,3145,L008,300,9041,,,,,,
7303,15.4,18.6,17,3181,9054,1000,9785,,,,,,
7304,16.5,16.9,16.7,1504,8358,3063,9722,1501,9071,1503,9141,,
7305,13.2,17.5,15.35,5402,8399,7085,9500,300,9194,,,,
7306,14.5,18.2,16.35,902,9181,7035,L066,,,,,,
7307,16.4,14.5,15.45,902,9040,7015,9504,1103,L227,1202,9081,,
7308,14.4,15,14.7,3081,9070,1000,9019,3031,L140,,,,
7309,14.9,14.5,14.7,1510,9841,506,9813,3181,9084,3045,9254,,
7310,14.9,16.1,15.5,903,8036,1518,L162,3155,9890,3063,9801,1510,9162
7311,16.8,13.9,15.35,3063,8519,7020,L068,400,9025,3165,9731,,
7312,16.2,14.3,15.25,7110,9996,1507,9554,3135,9119,1516,9229,1105,L209
7313,11.6,16.4,14,1000,9119,501,9125,501,9455,6800,9240,3113,8439
7314,14.6,13.2,13.9,1517,9081,3092,9128,3045,9213,,,,
7315,18.5,16.1,17.3,903,L167,903,L167,3063,9722,,,,
7316,14.5,15.1,14.8,902,9145,7230,L066,6800,9927,1504,8358,,
7317,20,16.4,18.2,1000,9098,604,9254,400,9015,,,,
7318,11.9,17.4,14.65,904,9081,902,9006,1105,L209,,,,
7319,16.9,15,15.95,1000,9019,400,9071,1516,8014,,,,
7320,18.4,17.6,18,1105,9096,3042,L175,906,L188,1103,L227,1518,9125
7321,16.4,14.6,15.5,7075,9500,7001,9500,505,9143,,,,
7322,13.8,16.4,15.1,902,9046,505,9694,1000,9223,,,,
7323,13.9,15.7,14.8,300,9252,1518,L162,3331,9645,902,9448,,
7324,13.3,16.6,14.95,501,9123,3134,9009,7210,L067,3161,L164,,
7325,15.2,15.6,15.4,7220,8152,1518,9121,604,9026,1000,9397,,
7326,17.2,14.5,15.85,1518,L209,5402,9007,1000,9397,3134,8005,204,9240
7327,13.8,14.8,14.3,1000,9397,1501,9257,1105,L224,,,,
7328,13.8,15.6,14.7,1103,9223,1518,L209,1202,9803,3141,L080,1103,L227
7329,15.5,13.5,14.5,6810,L282,3065,L146,1516,9448,501,9448,,
7330,16.2,15.9,16.05,3062,8114,504,9494,,,,,,
7331,16.7,16.6,16.65,1510,9841,3135,9455,203,9003,3113,9222,,
7332,17.2,13.5,15.35,3054,L021,1114,9066,3052,9485,,,,
7333,12.5,13.8,13.15,501,9891,507,9026,,,,,,
7334,18.5,17.5,18,7080,9500,3112,9005,1518,9121,1507,9554,3082,9205
7335,18.7,17.6,18.15,3103,8525,903,L167,,,,,,
7336,18.6,14.1,16.35,501,9104,3163,9087,507,9238,3143,9152,,
7337,18.3,15.6,16.95,3101,8014,1105,9096,150,9135,,,,
7338,19.2,12.8,16,400,L205,1503,9141,1508,9548,,,,
7339,17.7,18.9,18.3,3064,9123,3061,9016,,,,,,
7340,15.5,20,17.75,1510,9707,1506,9182,,,,,,
7341,16.4,16.1,16.25,1000,9181,1506,9182,1105,L224,,,,
7342,11.1,15.4,13.25,3103,9007,3081,9853,,,,,,
7343,16.7,14.7,15.7,1104,9147,903,L231,3181,9054,,,,
7344,16.8,15.5,16.15,3061,L178,3118,9089,3135,9098,3143,9156,1518,L162
7345,18.3,14.5,16.4,903,9116,400,9740,904,9081,,,,
7346,15.9,15.5,15.7,1103,9223,1000,9146,3118,9109,1000,L229,,
7347,15.9,16.6,16.25,3113,9191,300,9252,1203,9119,1202,9204,,
7348,15.9,11.1,13.5,3117,9242,300,9099,,,,,,
7349,14.4,15.7,15.05,7075,9500,3117,9870,1000,9381,,,,
7350,15.5,13.7,14.6,1202,9238,1107,9143,,,,,,
7351,13.1,14,13.55,3143,9498,3163,9123,3113,9222,,,,
7352,11.9,17.6,14.75,3134,9058,1501,9069,1504,8358,3082,9205,,
7353,17.7,17,17.35,1518,L209,3181,9853,3042,8323,902,9240,604,9853
7354,20,15.9,17.95,5402,9070,6800,9885,1204,9012,1000,9381,505,9139
7355,14.6,17.3,15.95,7210,9861,3135,9119,7220,L066,6800,9189,3062,8114
7356,17.6,14.6,16.1,1320,9500,400,9225,1109,9026,,,,
7357,14.4,16.7,15.55,3139,9921,3143,9152,3103,8126,1203,L253,,
7358,12.8,14.6,13.7,7110,9183,502,8067,502,8067,,,,
7359,13.7,10.6,12.15,1517,9147,7110,8011,,,,,,
7360,14.2,17,15.6,7035,8149,7080,9500,501,9119,300,9041,1202,9081
7361,15.9,16.2,16.05,3135,9119,7105,9924,150,9853,,,,
7362,17,20,18.5,3022,9010,1105,9540,400,9494,7105,9789,,
7363,16,18.3,17.15,7002,9500,1203,L193,1105,9540,,,,
7364,16.7,17.5,17.1,3013,9890,1506,9133,7110,9177,,,,
7365,16.4,15.3,15.85,505,9143,604,9026,,,,,,
7366,16.5,11.9,14.2,1517,A013,1201,9752,1105,9540,1502,L010,,
7367,13.3,19.1,16.2,3065,9895,7230,L067,1506,8104,,,,
7368,14.8,16.2,15.5,1518,L221,3165,9731,1308,9736,,,,
7369,17.5,15.1,16.3,501,L192,3135,9936,3102,9648,6800,L030,,
7370,16.8,15.9,16.35,3053,L275,3118,9109,3031,8015,3062,8342,3091,9563
7371,14.4,15.9,15.15,7001,9500,3181,9347,1000,L215,1107,9204,,
7372,10.2,15.9,13.05,902,9240,7055,9556,1000,L188,3043,9125,,
7373,12.4,18,15.2,3135,9117,501,9223,903,L167,3155,9500,,
7374,18.5,20,19.25,1511,9219,506,9548,1108,9813,1309,9011,,
7375,15.9,19.9,17.9,903,L167,1000,9123,3138,9242,3182,9109,,
7376,17.1,15.2,16.15,1516,9157,3102,9991,7055,9556,,,,
7377,13.4,14.7,14.05,3081,9563,604,9853,,,,,,
7378,14.5,17.9,16.2,1510,9841,3134,9053,3112,8307,1000,9147,3131,L246
7379,17.4,17.6,17.5,1000,9229,1504,8358,3134,9829,,,,
7380,16.5,15.3,15.9,1502,8399,1107,9192,,,,,,
7381,15.4,13.2,14.3,7045,9500,902,9145,1103,9223,6810,L282,3091,9005
7382,16.8,13.4,15.1,3063,8029,3118,9126,3182,9123,,,,
7383,14.9,14.7,14.8,400,9048,3063,9801,7220,9861,,,,
7384,15.9,17.2,16.55,3082,9148,3063,8519,400,9112,,,,
7385,14.3,17.1,15.7,1105,L209,150,9135,903,9116,3031,9242,,
7386,20,18.7,19.35,1000,9205,1511,9219,1516,9229,,,,
7387,16.3,13.6,14.95,507,9026,1103,9223,1518,L221,3052,9485,3182,9254
7388,14,16.6,15.3,3062,9853,3135,9117,604,L047,903,9348,904,9081
7389,19.4,14.1,16.75,506,9548,1202,9853,3082,9148,6810,L282,,
7390,16.8,13.5,15.15,1519,9104,7080,9500,7110,9163,,,,
7391,16.3,18.5,17.4,3135,9936,1105,9104,3186,L116,,,,
7392,14.6,19.5,17.05,1204,9540,3012,L021,906,8259,3152,9112,,
7393,16.2,19.1,17.65,501,L285,1000,8494,,,,,,
7394,14,15.9,14.95,400,9240,6800,8014,3117,9476,6800,9240,,
7395,17.7,13.8,15.75,3063,L023,3117,9889,1506,8104,1517,9210,,
7396,17.9,16.4,17.15,3162,9473,3102,9690,,,,,,
7397,16.1,15.5,15.8,7002,9500,506,9548,203,L123,3102,9123,,
7398,14.1,14.4,14.25,904,9147,1515,9011,506,9548,,,,
7399,16.2,11.8,14,1518,9345,3145,9763,7220,L066,1506,L097,,
7400,14.7,18,16.35,1000,L229,505,9139,,,,,,
7401,15.6,17.4,16.5,150,9181,150,9240,1307,L208,,,,
7402,15.2,15.1,15.15,3143,9152,1202,9853,300,9104,,,,
7403,15.5,13.7,14.6,604,9147,3141,9003,1503,9141,1103,9086,1504,9078
7404,13.6,14.8,14.2,904,9081,3242,9644,7045,8149,150,9853,3135,9089
7405,16.1,17,16.55,501,8408,902,9240,1000,9257,,,,
7406,12.5,10.9,11.7,1516,9448,904,9081,3182,9109,1105,L236,3164,8464
7407,13.1,14.1,13.6,1108,9813,1518,L162,,,,,,
7408,14.4,17.1,15.75,203,9210,1110,9847,300,9147,3117,9058,,
7409,12.4,13.8,13.1,501,9104,1000,9146,300,9212,1114,9066,,
7410,12.3,15.7,14,1516,9238,1202,9204,3092,9128,1107,9197,,
7411,15.3,15.4,15.35,300,9455,3153,9628,,,,,,
7412,15.7,19.8,17.75,1000,9078,300,9069,1518,9099,506,9548,501,9089
7413,16,18.8,17.4,1517,A006,3134,9053,1104,9081,400,9048,1000,L112
7414,18.7,17.5,18.1,501,9089,1105,9125,,,,,,
7415,15.5,14.8,15.15,7002,9500,3082,9148,3182,8517,,,,
7416,14.2,16,15.1,901,9813,7065,9500,1518,L162,,,,
7417,15.1,19,17.05,7065,9500,3103,9457,3042,8323,,,,
7418,14.1,14.5,14.3,7002,9500,1203,L209,,,,,,
7419,18.7,18.4,18.55,1519,9098,903,9224,3031,9994,903,8036,,
7420,20,17.4,18.7,3031,8015,7035,9504,3134,9058,501,L285,1518,9125
7421,20,14.4,17.2,1518,L239,3101,9851,7210,8149,7230,9549,3034,9173
7422,15.8,15.5,15.65,1103,8258,3055,9725,902,9252,3103,9007,,
7423,15.3,15.5,15.4,1517,9081,1107,9182,3151,9563,,,,
7424,20,17.2,18.6,3122,9119,1000,9078,502,8067,,,,
7425,14.4,15,14.7,300,9012,400,9257,903,L167,3031,9869,6810,L279
7426,15.5,12.5,14,1501,9071,300,9113,1000,9127,3131,8264,3082,9147
7427,16.3,16.2,16.25,203,9003,3331,L071,3154,9090,7110,9995,,
7428,13.9,15.3,14.6,7065,9500,1502,9790,1507,9554,,,,
7429,17.4,15.9,16.65,1000,9817,3092,9205,,,,,,
7430,10.4,19.4,14.9,507,9238,1504,8358,7035,9500,1502,L010,,
7431,18.7,17.8,18.25,7230,9504,7015,8149,902,9006,7045,8149,,
7432,16.7,18.7,17.7,1000,9098,3062,9853,603,9257,1502,9754,3139,8442
7433,17.1,17.4,17.25,300,9146,1502,L010,1105,9099,1000,9379,3033,9074
7434,16.6,18.6,17.6,902,9139,505,9006,1516,8111,3105,9207,,
7435,18.2,18.3,18.25,3062,9898,1507,9554,3091,9563,1321,9076,,
7436,16.9,11.6,14.25,1503,9015,300,9069,300,9011,1503,9015,,
7437,16.1,16.7,16.4,3242,9112,3138,9045,1501,G008,508,9707,,
7438,15,18.5,16.75,1517,9081,7210,L068,7220,L067,906,L188,605,9707
7439,15.2,17.7,16.45,1105,L209,1000,9104,3031,8015,,,,
7440,18.1,13.8,15.95,1515,9086,3011,8005,,,,,,
7441,18.4,17.7,18.05,203,9011,3101,8476,1505,9494,,,,
7442,14,17.1,15.55,3118,L052,505,9773,1204,9540,504,9494,300,9204
7443,16.8,17.2,17,3064,9089,1517,9081,1502,9072,3242,9380,,
7444,17.6,15.3,16.45,3065,9119,1104,9081,3143,9152,,,,
7445,15.4,18.3,16.85,1516,8109,1000,9785,,,,,,
7446,15.9,16.9,16.4,1114,9066,1516,9023,,,,,,
7447,15.2,16.2,15.7,3152,9092,3243,L211,,,,,,
7448,18.2,15.5,16.85,3118,9121,3142,9084,3043,9125,,,,
7449,18.4,12.8,15.6,902,9917,400,9835,3112,9005,3145,9808,,
7450,11.6,15.6,13.6,3242,L186,3182,9109,1000,9499,,,,
7451,15.3,14.8,15.05,1504,8358,903,9123,903,9116,1107,L251,,
7452,15.1,17.2,16.15,3123,9130,1000,9012,1103,9146,7210,9861,,
7453,18.2,15.9,17.05,901,9554,3135,9117,1000,L229,3152,9862,3062,9254
7454,14.5,16.7,15.6,1504,8358,3117,9058,501,9141,,,,
7455,13.9,13.7,13.8,3092,L196,1503,9119,,,,,,
7456,18,14,16,3117,8015,3013,9890,6800,9219,,,,
7457,12,14.3,13.15,1504,8358,1307,9107,501,9891,1504,9078,,
7458,16,16.4,16.2,604,8251,300,L254,903,9096,3145,L008,3138,9119
7459,18.7,15.7,17.2,1000,9113,3145,L008,300,9147,,,,
7460,14.9,15,14.95,7035,L066,3182,9123,3135,9117,3063,9061,,
7461,20,18,19,1105,9540,1518,L162,,,,,,
7462,14.5,18.4,16.45,6810,L282,901,9554,7020,L068,,,,
7463,18.1,14.3,16.2,7230,9890,505,9181,3122,9119,,,,
7464,15.3,16.9,16.1,5402,8399,502,8067,901,9554,,,,
7465,14.7,12.2,13.45,902,9006,903,L231,3134,8005,,,,
7466,16.6,16.2,16.4,3145,L008,1518,L209,,,,,,
7467,18.8,16,17.4,1109,9026,3242,9119,3118,9109,3063,8029,,
7468,15.8,15,15.4,3138,8015,903,9116,7002,9500,6810,L282,,
7469,17.7,11.9,14.8,170,9147,3163,9723,1000,9078,1519,9098,,
7470,13,16.8,14.9,7080,9500,3163,L153,1507,9554,,,,
7471,17.8,16.3,17.05,502,8067,3041,9752,3135,9117,1105,L209,7110,8011
7472,20,17.4,18.7,3152,9862,3042,9082,7020,L068,,,,
7473,13,16.2,14.6,505,9182,3134,9227,506,9548,3118,9455,,
7474,17.9,14.8,16.35,1516,9023,3102,9112,1105,9540,,,,
7475,14.4,16.1,15.25,3118,9455,904,9081,1308,9081,1502,9070,,
7476,14.7,15.5,15.1,604,9787,1105,9104,,,,,,
7477,19.8,15.2,17.5,1504,8358,3164,9664,602,9012,1107,9192,,
7478,16.9,17.4,17.15,1518,9099,1103,9696,,,,,,
7479,13.5,16.6,15.05,3135,9119,1502,L010,7001,9500,3113,8439,,
7480,16.8,15.5,16.15,3043,9125,902,9240,6800,8366,7002,9500,,
7481,19.7,14.8,17.25,1000,9078,3055,9725,400,9351,7220,L066,1518,9257
7482,12.9,15.4,14.15,3031,9242,3103,9457,,,,,,
7483,16.9,14.2,15.55,903,9119,903,9119,1501,9069,,,,
7484,13.9,17.5,15.7,204,9152,3155,9504,3052,9485,1000,9353,,
7485,17.9,14.1,16,3153,9628,3091,L034,,,,,,
7486,18.1,14,16.05,3164,9498,3113,9010,1109,9026,,,,
7487,16.1,12.6,14.35,6800,9019,5402,9007,3181,9853,,,,
7488,15.8,15.2,15.5,3023,9152,903,L231,903,9348,3102,9991,1516,9240
7489,18.6,14.7,16.65,7220,L067,1518,9123,,,,,,
7490,16.7,14.9,15.8,1201,9752,3064,9105,3064,9119,,,,
7491,16,16.8,16.4,501,9113,7035,9549,3112,9005,,,,
7492,16.8,15.5,16.15,3064,L209,3061,L015,1502,9790,300,9853,3153,8111
7493,12.6,17.1,14.85,1503,9226,1503,9385,3087,9254,3041,9752,,
7494,16.1,13.5,14.8,3053,9111,1514,8411,3113,9191,903,9015,1506,9133
7495,17,15.7,16.35,3033,L260,1110,9708,300,9113,1105,9104,,
7496,19.4,18.9,19.15,7020,L067,3062,8114,902,9181,,,,
7497,16.8,18.8,17.8,3022,9853,1105,9104,1503,9141,1105,9540,,
7498,16.4,15.5,15.95,300,9351,1107,L251,3135,8316,,,,
7499,14.9,17.6,16.25,1107,9040,902,9020,1000,9785,,,,
7500,16.3,14.6,15.45,3163,9087,1000,9223,1000,9113,,,,
7501,19,17.2,18.1,3135,L089,3143,9156,300,L209,,,,
7502,17,14.7,15.85,201,9821,501,9119,3131,L272,1503,9226,,
7503,13.7,15.6,14.65,3162,9473,1000,9078,140,8031,,,,
7504,15.1,17.8,16.45,1514,8411,3186,9168,,,,,,
7505,18.3,14.8,16.55,1515,9086,1201,9752,3139,8442,3135,9117,,
7506,15.1,14,14.55,3103,9007,1203,9113,3023,9242,203,9119,1518,L209
7507,15.4,14.4,14.9,3118,9109,503,9081,3032,L181,3112,9876,,
7508,17.9,15.1,16.5,1105,9089,1103,9011,,,,,,
7509,15.1,14.4,14.75,7001,9500,1504,9078,,,,,,
7510,15.6,16.8,16.2,3182,9254,6800,8366,3101,8476,501,9209,,
7511,18.7,17.6,18.15,6800,9081,1000,9785,,,,,,
7512,18.9,17.4,18.15,3139,8442,3145,9730,300,9099,1504,8358,1103,L227
7513,13.6,13.2,13.4,901,9554,3153,9629,1516,8111,,,,
7514,16.5,20,18.25,1518,L233,501,9125,1107,L251,7220,L067,,
7515,16.2,15.5,15.85,300,L217,1506,L097,506,9548,1516,9240,,
7516,17.8,16.1,16.95,1110,9847,3117,9058,1518,9121,3151,9633,,
7517,17.7,16.5,17.1,6800,9189,300,9146,1518,L162,,,,
7518,13.9,17.7,15.8,1308,9853,1506,L288,7010,9500,,,,
7519,17,16.9,16.95,300,9252,1501,9069,1000,9113,1503,9113,,
7520,13.5,16.2,14.85,1000,9119,507,9026,1000,9098,1306,9219,1503,L214
7521,17.5,15.8,16.65,501,L192,3164,9664,502,8067,7110,8011,,
7522,19.6,13.7,16.65,1204,9554,903,L167,903,L209,3112,L134,1107,9040
7523,14.7,17,15.85,506,9548,204,9081,,,,,,
7524,16.5,16.5,16.5,1000,9785,3151,9563,501,9141,902,9006,,
7525,15.4,14.8,15.1,1308,9081,6800,9189,903,9224,3117,8015,1107,9694
7526,16.7,14.8,15.75,1510,9841,3041,L029,1105,L236,906,L188,1516,8109
7527,17,12.9,14.95,506,9548,1510,9068,1516,9023,,,,
7528,13.5,16.1,14.8,1102,9257,7210,L066,3101,9492,,,,
7529,17.8,13.8,15.8,1202,9238,300,9141,,,,,,
7530,18.4,16.3,17.35,3138,9045,3135,9117,3117,9242,6800,9098,,
7531,18.6,17.2,17.9,505,9133,501,9099,1506,9006,1504,9078,903,8036
7532,15.3,16.6,15.95,1202,9204,3153,9628,,,,,,
7533,16.7,16.3,16.5,1518,9089,6800,9240,,,,,,
7534,16.6,15.4,16,3117,9242,1000,9015,400,9015,,,,
7535,12.2,19.3,15.75,7015,9504,7092,9500,1101,9554,,,,
7536,16.7,10,13.35,602,9910,300,9196,902,9204,,,,
7537,15.5,16.5,16,1507,9554,1000,9019,,,,,,
7538,17.9,17.4,17.65,1110,9847,300,9041,507,9026,300,9204,1000,9195
7539,16.6,17.3,16.95,3045,9242,1000,L112,3134,8005,3134,9058,,
7540,17.8,16.4,17.1,3163,9148,1000,9499,,,,,,
7541,13.7,16.7,15.2,903,L231,300,9002,1107,9197,,,,
7542,18.2,18.7,18.45,1202,9254,3153,9157,400,9205,902,9181,300,9113
7543,17.3,15.9,16.6,1503,9113,300,9099,300,9002,,,,
7544,15.7,16,15.85,6800,9157,3123,9130,,,,,,
7545,16.3,14.6,15.45,602,9818,1506,9181,7080,9500,6810,L282,,
7546,18.1,15.6,16.85,1103,9385,3113,9191,,,,,,
7547,16.2,19.5,17.85,1202,9023,7220,8152,602,L090,3131,L246,,
7548,20,14.8,17.4,3051,9003,3031,9152,1000,9023,3153,9205,,
7549,15.6,12.6,14.1,1000,L229,1518,9089,1000,9223,1504,9078,,
7550,17.8,14.5,16.15,1504,8358,1510,9162,,,,,,
7551,16.5,13.3,14.9,7110,9163,1502,L010,,,,,,
7552,18.1,16.4,17.25,3101,9797,3041,L029,1203,9113,6810,L276,,
7553,16.4,20,18.2,6800,8014,3103,9074,3121,9254,1518,9099,,
7554,17.2,19,18.1,603,9243,501,L209,6800,9147,,,,
7555,12.9,17.6,15.25,3105,9087,1103,8258,3163,9087,,,,
7556,18,13,15.5,7005,8138,3135,9117,300,9089,,,,
7557,19.9,17.2,18.55,6810,L282,1508,9556,7020,L068,6800,9119,,
7558,16.7,11.1,13.9,7035,L066,3117,9242,502,8067,,,,
7559,14.7,14.1,14.4,1518,9345,7220,L066,602,9011,902,9240,,
7560,17.4,14.6,16,1516,9229,7020,L068,501,9113,7220,L068,,
7561,16.1,13.6,14.85,1508,9791,1501,9257,6800,9119,,,,
7562,14.6,14.6,14.6,1515,9129,3033,9074,300,9002,,,,
7563,17,12.2,14.6,3134,9053,1202,9853,3065,9058,1101,9554,508,9707
7564,14.7,16.1,15.4,501,8408,1107,9006,,,,,,
7565,15.9,16,15.95,501,8408,1000,9056,7045,9504,,,,
7566,14.9,15.5,15.2,3131,L272,1000,9098,1517,9081,6800,9219,,
7567,17.3,19,18.15,3063,9061,1105,L209,,,,,,
7568,16.2,15.6,15.9,1000,9147,3117,9476,1105,9123,,,,
7569,17.3,18,17.65,1510,9707,300,L223,1502,9790,902,9917,,
7570,18.7,15.5,17.1,7220,8149,7035,9500,400,9112,,,,
7571,18.3,13.9,16.1,3139,9164,3135,9119,1516,8363,3031,9242,,
7572,10.9,18.7,14.8,300,9194,150,L041,3032,8311,,,,
7573,17,16.9,16.95,1105,9104,1000,9688,1103,9011,1308,9081,,
7574,15,13.4,14.2,3062,9668,3118,9109,1000,9813,1518,9474,1504,9078
7575,18.8,14.1,16.45,1507,9554,501,9113,300,9219,903,8036,,
7576,11,17.3,14.15,3117,9058,1201,9129,,,,,,
7577,17.7,16.3,17,3118,9455,1517,9081,,,,,,
7578,13.3,17.9,15.6,3113,9010,1105,9125,1109,9219,,,,
7579,15.2,20,17.6,300,9219,1517,9210,1107,9143,3055,L158,1109,9219
7580,15.1,14.9,15,3051,L093,1506,L097,3182,9123,3023,9242,,
7581,17.1,17,17.05,1503,9011,1508,9791,1518,L209,1000,9243,,
7582,17.8,15,16.4,1105,L236,503,9081,6800,9240,3134,9053,,
7583,17,16.1,16.55,1506,9252,1504,8358,,,,,,
7584,13.2,17,15.1,7110,9996,505,9135,,,,,,
7585,19.6,17.9,18.75,3331,9213,1517,A013,1518,L221,3118,9121,,
7586,17.1,15.6,16.35,1114,9066,3103,9243,,,,,,
7587,18.1,17.2,17.65,604,9853,3118,9109,,,,,,
7588,15.9,16.3,16.1,300,9002,3031,9994,3064,9119,,,,
7589,13.1,16.5,14.8,501,9146,300,9252,1101,9554,502,8067,,
7590,20,18,19,1518,L221,3162,L122,505,9694,,,,
